node_id,longitude,latitude
461754922,77.5797044,12.9959961
461754924,77.5782235,12.9960046
461754927,77.5781988,12.995687
461754934,77.5794283,12.9957159
461754937,77.5789227,12.9952563
461754942,77.5790473,12.9969875
461754944,77.5782572,12.997011
461754947,77.5782692,12.9972515
461754950,77.5790755,12.9972204
461754961,77.5790733,12.9971424
461755021,77.5815368,12.9980783
461755027,77.5828045,12.9956408
461755032,77.581392,12.9962004
461755043,77.5805533,12.9969844
461755062,77.5825926,12.9962158
461755065,77.5808561,12.9973222
461755069,77.5817539,12.9973299
461755073,77.5822812,12.9969436
461755076,77.5820674,12.9963996
461755078,77.5822406,12.9970755
461755092,77.5827702,12.9972
461755114,77.5817387,12.9995173
461755126,77.5763576,12.9965591
461755131,77.5764449,12.9957787
461755134,77.5760645,12.9965472
461755137,77.5761771,12.9957778
461755183,77.5786953,12.9926264
461755184,77.5791284,12.9912529
461755185,77.5795039,12.992378
461755186,77.5791095,12.9924991
461755187,77.5787266,12.9913771
461755188,77.5797064,12.9923157
461755189,77.5809538,12.9941269
461755190,77.581771,12.9960608
461755191,77.5812808,12.9938171
461755192,77.5798679,12.9935725
461755193,77.5803547,12.9932601
461755194,77.5806644,12.9945313
461755196,77.5802051,12.9948105
461755198,77.5797577,12.9941259
461755199,77.5801119,12.9938742
461755203,77.5807834,12.9964128
461755204,77.5809277,12.9968453
461755205,77.5806032,12.9960634
461755209,77.5805279,12.9946142
461755210,77.5806327,12.9955216
461755213,77.5777424,12.9924461
461755216,77.5775705,12.9927915
461755217,77.5790684,12.9941
461755218,77.5784634,12.9947905
461755220,77.5781469,12.9948623
461755221,77.5778371,12.9951398
461755222,77.5788177,12.994402
461755224,77.5793138,12.9938459
461755383,77.5812305,12.9958268
461755384,77.5815684,12.9966074
461755385,77.5806685,12.9984075
461755386,77.5807369,12.9996434
461755387,77.5807526,12.9999266
461755388,77.580833,13.0013837
461755389,77.5808496,13.0016792
461755390,77.5809037,13.0026479
461755391,77.5809201,13.002952
461755393,77.5809377,13.0033154
461755394,77.581349,13.003302
461755395,77.5813283,13.0029304
461755396,77.5813114,13.0026264
461755397,77.5813013,13.0023656
461755398,77.5812893,13.0021592
461755399,77.5812573,13.0016548
461755401,77.5812421,13.0013822
461755402,77.5815729,13.0013701
461755403,77.5816006,13.0016411
461755405,77.5816117,13.0019222
461755407,77.5816224,13.0021435
461755410,77.5816394,13.0023449
461755413,77.5816499,13.0026085
461755415,77.5816521,13.0029133
461755416,77.5816758,13.0032914
461755418,77.5806215,13.0016928
461755421,77.5806357,13.0019703
461755424,77.580155,13.0014365
461755425,77.577994,12.993703
461755427,77.5806004,13.0014141
529481127,77.5712573,13.003497
529485167,77.5692607,13.0045445
574254937,77.5705498,13.0035413
575347923,77.571771,13.0068458
575356520,77.5716009,13.0080741
576096994,77.5693398,13.0013626
576099242,77.5682883,13.0013613
576099520,77.5667711,13.0025828
576100603,77.565357,13.0025558
577449988,77.5676058,13.0055706
577450037,77.5676163,13.0049359
577450297,77.5738918,13.0071751
577450613,77.5742019,13.0039214
577450614,77.5745807,13.0039364
580236832,77.5700328,13.0027861
580237168,77.5693041,13.0027985
580248015,77.5659569,13.0066139
580250771,77.5681322,13.0093669
581469973,77.5681473,13.0067412
581470744,77.5673073,13.0062376
581472284,77.56719,13.0074057
581472895,77.5671959,13.0068742
583465629,77.5695587,13.0072785
588511500,77.5670471,13.0087354
588511725,77.5698874,13.0067021
597520668,77.5666705,13.0082702
597520675,77.5660054,13.0082919
598783000,77.5653176,13.0096987
598783001,77.5659623,13.0100301
599150773,77.5681087,12.9968361
608492801,77.5645113,13.0088731
610179647,77.5633106,13.0007837
610179688,77.5631876,13.0007209
610179689,77.5629928,13.0006281
610179690,77.5625266,13.0004526
610179691,77.5621252,13.0003711
610179692,77.5617689,13.000403
610179693,77.5612815,13.0004517
610179694,77.5608504,13.0005114
610179695,77.5605411,13.0005603
610179696,77.5636211,13.0001644
610179697,77.562236,12.9984699
610179699,77.563547,12.9998542
610179702,77.5634136,12.9991061
610179703,77.5638305,12.9990415
610179704,77.5636963,12.9982321
610179705,77.5624749,13.0000073
610179911,77.5641303,12.9981746
610179914,77.5633076,12.998313
610180011,77.5618212,12.9980683
610180012,77.5621683,12.9980253
610180617,77.5606614,13.0041454
610180619,77.5585739,13.0046549
610180622,77.5598841,13.0054674
610180623,77.5599373,13.0059018
610180624,77.5602072,13.0067941
610180627,77.5601607,13.0076323
610180628,77.5590386,13.0106691
610180633,77.5590056,13.0094015
610180696,77.5608298,13.0077145
610180700,77.5599321,13.0006611
610180701,77.5593017,13.0007676
610180703,77.5584352,13.0009614
610180704,77.55813,13.0010473
610180708,77.5565057,13.0012822
610180710,77.5555513,13.0014013
610180711,77.5552455,13.0014529
610180800,77.5565984,13.000078
610180803,77.557827,12.9999422
610180809,77.560238,12.9995287
610181070,77.5646438,13.0036962
610181412,77.5642788,13.0030212
610181413,77.5638695,13.0030123
610181414,77.5642614,13.0036977
610181415,77.5634666,13.0037008
610181416,77.5634736,13.0030037
610181434,77.5627791,13.0029886
610333282,77.5638768,13.0026689
610333339,77.5631458,13.0022686
610333359,77.5638851,13.0022742
611742862,77.5604127,13.0078229
613007326,77.562378,13.0052865
613008658,77.5662576,13.0036898
613008762,77.5662646,13.0031497
613014002,77.5623595,13.0057287
615715948,77.5670371,13.0093252
617235507,77.5630778,13.0037023
617235720,77.5630893,13.0029953
617759803,77.570496,13.0029105
618527182,77.5589893,13.0062572
618527184,77.5588188,13.0050175
618527509,77.5571135,13.0073096
618527510,77.5554706,13.0075884
618527522,77.5556026,13.0080932
618527572,77.5552781,13.0068925
618527577,77.5553152,13.0081209
618527685,77.5551955,13.0076326
618527687,77.5563515,13.0055892
618527727,77.5555675,13.0068172
618527729,77.5564845,13.0065863
618527731,77.556039,13.0056581
618527741,77.5557489,13.0075446
618527743,77.5553297,13.0058278
618527827,77.5624849,13.0022343
618527829,77.5610318,13.002351
618527861,77.5609563,13.002037
618527862,77.5602834,13.0021071
618527876,77.5602698,13.0024297
618527877,77.560261,13.0027484
618527887,77.5594926,13.0026345
618527888,77.55985,12.9979017
618527923,77.5610165,12.9976489
618527942,77.5604689,12.9977632
618527955,77.5607562,12.9976922
618527957,77.5600932,12.9989876
618527958,77.5609269,12.9984522
618527969,77.5600115,12.9986277
618528147,77.5588877,12.9980313
618528163,77.5610745,12.9980204
618528173,77.5614711,12.9979438
618528174,77.5608492,12.9980971
618528176,77.5599289,12.9982772
618528177,77.561485,12.9981102
618528190,77.5642494,12.999004
618528199,77.5592071,13.0002317
618528200,77.5603999,13.0000117
618528203,77.5623181,12.9989813
618528217,77.5633657,12.9988245
618528218,77.5632485,12.9978182
618528219,77.5640148,12.9973042
618528227,77.5635679,12.9973995
618528228,77.5631914,12.997481
618528247,77.5556525,13.0001733
618528348,77.5558876,13.0013165
618528353,77.556378,12.9989465
618528354,77.5574465,12.9986758
618528905,77.5562233,13.0012846
618528946,77.5560005,13.0001427
618528947,77.5558114,12.9989756
618529004,77.5568603,12.9988649
618529005,77.5571296,13.0000398
618529050,77.5552618,13.0002052
618529057,77.5558174,13.0024336
618529058,77.556163,13.0038778
618529162,77.5555025,13.0024288
618529163,77.5560916,13.0024127
618529165,77.5563729,13.002389
618529167,77.5566527,13.0023783
618529201,77.558389,13.0020367
618529207,77.5570754,13.0012555
618529281,77.5553958,13.004065
618529283,77.5586764,13.0032787
618529284,77.559465,13.0030925
618529285,77.5598242,13.0029077
618529286,77.5610957,13.0026378
618529287,77.5623193,13.0025245
618529316,77.5610551,13.0040129
618529325,77.5608525,13.002967
618529326,77.5612098,13.0032091
618529332,77.560889,13.0032631
618529362,77.5621032,13.0028867
618529388,77.5611476,13.0029332
618529389,77.5602243,13.00302
618529402,77.558998,13.0045618
618529404,77.5581986,13.0047285
618529405,77.5571761,13.0049587
618529417,77.5582992,13.0033571
618529420,77.5579995,13.0021153
618529442,77.5578796,13.0034665
618529443,77.5575907,13.0022004
618529444,77.5573583,13.0012398
618529451,77.5568966,13.0037241
618529455,77.5575228,13.0035599
618529460,77.557868,13.0047907
618529465,77.5552508,13.0024404
618529616,77.5607638,13.0013777
618529617,77.5603484,13.0014168
618529621,77.5583172,13.0017493
618529627,77.5603409,13.0012989
618529647,77.5582617,13.0004293
618529660,77.5582439,13.0066687
618529662,77.5580088,13.0060656
618529663,77.557932,13.0058535
618529664,77.5578235,13.0055617
618529665,77.5576924,13.0052605
618529666,77.5588654,13.0053451
618529680,77.5589161,13.0056424
618529681,77.5566817,13.0063435
618529682,77.5576773,13.0061261
618529683,77.5589654,13.0059116
618529684,77.5573466,13.0053586
618529702,77.5566381,13.0055194
618529851,77.5559454,13.0039301
618529857,77.5563795,13.0038236
618529858,77.5566043,13.0037897
618529870,77.5574426,13.0071611
618529883,77.5569955,13.0062794
618529887,77.5577484,13.0069881
618529889,77.5574121,13.0062142
618529890,77.5570443,13.0054326
618529981,77.5557096,13.0039989
618710180,77.5700913,13.0001214
618711436,77.5697551,13.0001245
618712334,77.5697404,13.0010264
619036171,77.5655267,13.0082077
619036339,77.5590687,13.0068416
619036680,77.5598765,13.0050123
619036874,77.5607962,13.0048847
619037128,77.5604287,13.0049407
619037130,77.5605211,13.0064696
619037133,77.5604391,13.0053594
619037134,77.5609005,13.0054028
620815567,77.5624142,12.9976034
620815634,77.5624707,12.9979557
621301937,77.5625181,13.000392
621302121,77.5635184,13.0003646
622751552,77.5634453,12.9993763
622751717,77.5584476,13.0003706
622751719,77.5583015,12.999815
625851393,77.5616899,12.999247
625851394,77.5616594,12.9990971
625854840,77.5625106,13.0003301
625855648,77.5646572,13.0007475
625861309,77.5624516,13.0019039
626786619,77.5606845,13.0010868
626788192,77.5623267,13.0008124
626793778,77.5623254,13.0012182
626793880,77.5622944,13.000397
626796734,77.5623077,13.0005625
626796999,77.5628709,13.0008446
626797119,77.5627544,13.0010399
626797204,77.5626698,13.0011701
626797206,77.5623842,13.0015656
626797226,77.562863,13.0012785
626797516,77.5623214,13.0010485
634400399,77.5607368,12.9999727
634401073,77.5611857,12.9998843
641917291,77.5615839,12.9985697
646954769,77.5605525,13.0037275
646955092,77.5590736,13.0031909
646955207,77.5594016,13.0044461
646955212,77.5575808,13.0048604
650617133,77.5710488,12.9941667
652440573,77.5775002,13.0028204
652440574,77.5775183,13.004712
652440598,77.5774969,13.003726
652440608,77.5771899,13.0037264
652440619,77.5768288,13.0037298
652440641,77.5768033,13.0030391
652440651,77.5746132,13.0030684
652440653,77.5765974,13.0032965
652440654,77.5768258,13.0033058
652440656,77.5765918,13.0035433
652440658,77.5756077,13.0035466
652440660,77.5756034,13.0033085
652440661,77.5755988,13.0030472
655441719,77.5656186,13.0036923
655441960,77.5656048,13.0041051
655441983,77.5607369,13.004552
655442078,77.5593234,13.0054697
655442209,77.5593184,13.0061869
655442210,77.5593429,13.0068233
655442327,77.5585402,13.0068684
655442332,77.5584788,13.0065402
655442750,77.5586767,13.0075971
655442767,77.5573996,13.0079203
655442995,77.5626472,13.0019498
659506558,77.5647796,12.9971382
664319543,77.5595873,13.007654
664319555,77.559532,13.006826
664319660,77.559324,13.0059218
679969351,77.568764,12.9900569
679969354,77.5698136,12.990052
679969356,77.5678815,12.99014
679969358,77.5693385,12.9900543
681254088,77.5630467,12.9914842
681254119,77.5650583,12.9935176
687428904,77.5651282,12.9909869
693239516,77.5728133,12.993501
693306184,77.5617073,13.0042282
954373586,77.5608278,12.9916432
954381894,77.566506,12.9912756
954381933,77.5651413,12.991328
967505219,77.5727662,12.9953115
967505223,77.5727447,12.9959682
967505456,77.5728009,12.9942574
967505887,77.5727541,12.9956787
967505895,77.5727768,12.9949885
967830933,77.5651896,12.9942445
967830934,77.5651012,12.9938408
967837699,77.5665118,12.9900864
968713353,77.5686164,12.9900708
968713362,77.5689275,12.9900561
968713372,77.5691534,12.9900525
976534309,77.5678097,12.992415
976534432,77.5687233,12.992652
976534433,77.5678173,12.9920571
1042839987,77.5628262,12.9942481
1042839988,77.5635091,12.9941302
1096956256,77.5700194,13.0064463
1096956298,77.5557824,13.0154852
1111621375,77.5560921,12.9915163
1111621390,77.5569841,12.9904622
1111621398,77.5570138,12.9921725
1111628564,77.5573105,12.9906625
1111763354,77.5565052,12.9917788
1111764892,77.5573658,12.9941759
1140764281,77.5637493,12.9954222
1140764282,77.5644314,12.9952956
1140764283,77.5630646,12.9956324
1140764604,77.5642391,12.9940982
1140765659,77.5647439,12.9940175
1147826157,77.5597915,13.0043758
1147826253,77.5599771,13.0067995
1147826280,77.5596855,13.0039651
1289821760,77.5646788,13.0018244
1289821767,77.5642182,13.0010455
1290073469,77.5601861,13.014259
1290125222,77.5657864,13.0046788
1290203315,77.5740925,13.0032222
1290203317,77.5736841,13.003307
1290203324,77.5746167,13.0033181
1290203325,77.5752037,13.0054254
1290203339,77.5746064,13.0035098
1290203352,77.575607,13.0035082
1290203356,77.5738479,13.0032187
1290203375,77.574064,13.0035028
1472858759,77.5551705,13.0058659
1472858767,77.5556245,13.0057524
1472858785,77.5558857,13.008066
1472884328,77.5568432,13.0000524
1472884332,77.5561496,12.9989642
1472884335,77.5563345,13.0001063
1472884345,77.5571345,12.9987759
1472884349,77.5563459,13.0038309
1472884350,77.5572336,13.0022871
1472884351,77.5569234,13.0023377
1472884353,77.5554352,12.9989624
1472884359,77.5575287,12.9999891
1472884362,77.5571858,13.0036257
1472884369,77.5565941,12.9989185
1472884374,77.5567764,13.0037488
1520843427,77.5567868,12.9903457
1520843433,77.5564512,12.9901165
1520843457,77.5571153,12.9902142
1520846252,77.5560929,12.99117
1520846257,77.5560942,12.9927097
1520846260,77.5554142,12.9933751
1520846263,77.5554513,12.9929293
1520846265,77.5553848,12.9936198
1520846269,77.556192,12.9925327
1520846276,77.5559174,12.9936785
1520846277,77.5560582,12.9902625
1520846279,77.5560704,12.9908641
1520846292,77.5560624,12.99058
1520846297,77.5559556,12.9929638
1520846301,77.5564459,12.992202
1520846309,77.5561459,12.9927357
1520846319,77.5553112,12.9941953
1520846321,77.5556172,12.9915126
1520846322,77.5566606,12.9919058
1520846326,77.5555091,12.9924719
1520846336,77.5555872,12.991946
1520846340,77.556075,12.9934479
1520846341,77.5560896,12.9920194
1521036274,77.5590729,12.9930705
1521036345,77.5589037,12.9940705
1521036374,77.5588007,12.9946604
1521036419,77.5587765,12.9978864
1521036527,77.5590245,12.993258
1521036532,77.5571198,12.9948092
1521036595,77.5595074,12.991814
1521036600,77.5559386,12.9949204
1521036700,77.5591385,12.9927809
1521157586,77.560372,12.9939597
1521157588,77.558236,12.9912315
1521157592,77.5554526,12.9986334
1521157597,77.5581393,12.9940702
1521157602,77.5556207,12.9949423
1521157619,77.5590114,12.9952887
1521157621,77.5587756,12.9953285
1521157624,77.5610276,12.9902883
1521157632,77.5574673,12.9920614
1521157633,77.5578051,12.9972903
1521157647,77.5610712,12.9957099
1521157650,77.5561702,12.9957121
1521157653,77.5578611,12.9982071
1521157655,77.5606322,12.9929496
1521157659,77.5582878,12.9933749
1521157662,77.5584548,12.9953518
1521157677,77.5596146,12.9962175
1521157680,77.5569592,12.9955621
1521157686,77.5598639,12.9945358
1521157688,77.5565506,12.9948801
1521157691,77.558941,12.9937729
1521157706,77.5598267,12.9918781
1521157723,77.5587142,12.9968884
1521157724,77.5567732,12.9942171
1521157732,77.5604614,12.9901217
1521157767,77.5556794,12.9969406
1521157774,77.5640908,12.9949693
1521157776,77.5578372,12.994128
1521157794,77.5577358,12.9958093
1521157801,77.5577891,12.9968011
1521157805,77.5590875,12.9958994
1521157807,77.5587851,12.9957092
1521157820,77.5578195,12.9926257
1521157822,77.5588949,12.9927455
1521157824,77.5592445,12.9917727
1521157833,77.5587744,12.9958983
1521157836,77.5561301,12.9942637
1521157837,77.5576475,12.994739
1521157856,77.5604071,12.9919925
1521157858,77.5577194,12.9954213
1521157862,77.55919,12.9977269
1521157867,77.5584183,12.9946916
1521157877,77.5561742,12.9946301
1521157884,77.563688,12.9950825
1521157887,77.5609664,12.9953383
1521157888,77.5558312,12.9956905
1521157899,77.5568409,12.9948382
1521157904,77.5564473,12.9942416
1521157905,77.5567843,12.9937635
1521157906,77.5580842,12.9953865
1521157908,77.564931,12.9948362
1521157909,77.5607877,12.9920523
1521157910,77.5579436,12.9932831
1521157920,77.5586317,12.9934394
1521157922,77.5603639,12.9929381
1521157923,77.5580034,12.9947217
1521157925,77.5601572,12.9919413
1521157926,77.5557739,12.9963685
1521157927,77.5581239,12.9926773
1521157928,77.5590069,12.9934669
1521157934,77.5591686,12.9973726
1521157936,77.5586319,12.9927185
1521157938,77.5570295,12.9924867
1521157941,77.5573654,12.9976086
1521157943,77.5607602,12.9902057
1521157944,77.5562586,12.9949017
1521157945,77.5555275,12.9979757
1521157946,77.5601739,12.9900457
1521157947,77.5574239,12.9954543
1521157961,77.5573377,12.9972246
1521157963,77.5585051,12.9940864
1521157965,77.5572764,12.9925636
1521157977,77.5587368,12.9915459
1521157979,77.5572279,12.9955036
1521157984,77.5564452,12.9956786
1521157990,77.5587127,12.9977866
1521157998,77.5570533,12.9941799
1521158002,77.5578133,12.9976449
1521158004,77.5587107,12.9973808
1521158011,77.5596705,12.9969003
1521158016,77.5598917,12.9925796
1521158019,77.5598014,12.9937793
1521158033,77.5592659,12.9924435
1521158035,77.5598986,12.9968818
1521158039,77.5597285,12.9973053
1521158041,77.559798,12.9939986
1521158043,77.5643825,12.9949266
1521158045,77.5599969,12.9922866
1521158060,77.5606014,12.9939588
1521158062,77.5573678,12.9947766
1521158065,77.5591369,12.9969143
1521158066,77.5598239,12.9928777
1521158070,77.5597994,12.9935322
1521158080,77.5584877,12.9914079
1521158087,77.5572662,12.9958596
1521158093,77.5575197,12.9925964
1521158097,77.5594046,12.9921092
1521158108,77.5589937,12.9916876
1521158110,77.5566638,12.9956352
1521158116,77.5558309,12.9960542
1521158119,77.5598025,12.9931412
1521158121,77.5580358,12.993011
1563683627,77.5579917,13.0068413
1563683636,77.5590193,13.0100423
1563683639,77.5597959,13.0088154
1563683641,77.5591817,13.0085179
1563683645,77.5568643,13.0079719
1563683656,77.5583801,13.0102652
1563683661,77.5575491,13.0088304
1563683666,77.5580635,13.0100669
1563683668,77.5568258,13.0094758
1563683692,77.5564506,13.0093209
1563683695,77.5576551,13.0081594
1563683698,77.5555068,13.0089265
1563683700,77.5563789,13.0090098
1563683701,77.5583987,13.0091479
1563683702,77.5598936,13.0085144
1563683723,77.558121,13.0091547
1563683727,77.556112,13.0090507
1563683728,77.5561804,13.0080377
1563683731,77.5578115,13.0087902
1563683732,77.5567652,13.0073731
1563683752,77.5590823,13.0088234
1563683754,77.5576045,13.0091673
1563683755,77.5552584,13.0088219
1563683757,77.5572883,13.0088704
1563683762,77.5567495,13.00649
1563683764,77.5592796,13.0082126
1563683780,77.555755,13.0057261
1563683781,77.5559447,13.0067188
1563683782,77.5565098,13.0080057
1563683786,77.5589987,13.0091332
1563683792,77.5580722,13.0099477
1563683805,77.5574143,13.0097424
1563683806,77.5560885,13.0074965
1563683810,77.5586752,13.0091411
1563683812,77.559707,13.0091158
1563683816,77.5560801,13.0091688
1563683818,77.5563865,13.0074313
1563683820,77.5558048,13.0090638
1563683837,77.5587024,13.0104755
1563683839,77.556981,13.0089175
1563683841,77.559431,13.0100332
1563683846,77.5562194,13.0066544
1563683869,77.5567146,13.0089586
1563683872,77.5578909,13.0091603
1563683873,77.5599938,13.0081972
1563683881,77.557093,13.0095883
1563683883,77.5571544,13.0079441
1578109992,77.5598705,13.0047735
1599611911,77.5593078,12.9952323
1599611915,77.5591781,12.9946209
1599612417,77.5651407,12.9958932
1599612418,77.5660918,12.9960085
1599612419,77.5653033,12.9941969
1599612422,77.5653482,12.9943623
1599612423,77.5654873,12.9945383
1617398509,77.5742327,12.9916388
1617398521,77.57432,12.9926775
1617398526,77.5755911,12.993318
1623992454,77.5553641,13.0155238
1946059759,77.5599437,12.9951359
1947653210,77.578817,13.0067947
1947653224,77.5692327,13.0120097
1947653236,77.5785548,13.0066148
1947653247,77.5689774,13.012214
1947653250,77.5690282,13.0119286
1947653270,77.5691785,13.0119422
1947653280,77.5689014,13.0121021
2107142329,77.5651042,12.9921636
2107142355,77.5683044,12.9921238
2107142357,77.5679023,12.9917514
2107142361,77.5650764,12.9928631
2107142375,77.5648182,12.9974305
2107142378,77.5650634,12.9931702
2107142380,77.5678207,12.991749
2107142384,77.5664658,12.9917732
2107142390,77.5651151,12.9918122
2107142393,77.5648521,12.9976871
2107142394,77.5650864,12.9925047
2107142395,77.5640784,12.9978669
2107142409,77.5640498,12.9976296
2213294178,77.5624051,12.9995071
2224431258,77.5576826,12.9932107
2224431261,77.5577853,12.996618
2224431269,77.558718,12.9966993
2224431281,77.5589393,12.9984029
2224431302,77.5590051,12.9987786
2224431308,77.5590281,12.9989454
2224431311,77.5619299,12.9990507
2224431315,77.5579264,12.9990711
2224431321,77.5601393,12.9991797
2224431327,77.5590835,12.9993449
2224431338,77.5591275,12.9996914
2248662757,77.5602931,13.0016754
2248662762,77.5591063,13.0017396
2248662764,77.5587928,13.001787
2248662769,77.559167,13.0019508
2248662773,77.5588726,13.0020629
2248662774,77.5585681,13.002155
2248662775,77.5584357,13.0021933
2248662777,77.5593944,13.0023945
2248662792,77.5589854,13.0028381
2260041584,77.5580636,13.0128638
2468465647,77.5742296,12.990619
2536352368,77.5732515,12.9943006
2631196063,77.5722073,13.0033046
2631196068,77.5712343,13.0044977
2631196069,77.5708005,13.0045072
2631196070,77.5699769,13.0045268
2659208600,77.5814684,12.9966315
2659208603,77.5805107,12.9965221
2659208611,77.580523,12.9969506
2659208613,77.580014,12.9973141
2703669937,77.5656194,13.0139992
2703669951,77.5658425,13.0142082
2703669994,77.5640161,13.0150843
2821271876,77.5640534,13.0151584
2876357602,77.5675183,13.0130571
2876357606,77.5674796,13.0129957
3023900546,77.5823843,13.0043711
3023900547,77.5806358,13.0054129
3023900548,77.5787111,13.0062337
3023900565,77.5789991,13.006264
3023900577,77.5789238,13.0065935
3123810309,77.5598523,13.006807
3123810310,77.5598925,13.0076417
3123810311,77.5588246,13.0068559
3123810312,77.5589194,13.0076032
3123810313,77.5587801,13.0063766
3131029009,77.5602032,13.0033072
3131029010,77.5595233,13.00271
3131029012,77.5609374,13.0034885
3132483837,77.5566825,13.0000726
3132483838,77.5568421,13.0012606
3132483839,77.5567857,13.0012702
3132483841,77.5577402,13.0011669
3132483842,77.5593526,13.0023188
3132483843,77.560282,13.002063
3132483844,77.5602923,13.0005951
3132483847,77.5602839,13.0017905
3330368636,77.565879,13.014106
3393612016,77.5732449,12.9968515
3401990808,77.5647297,12.9968891
3401990810,77.5646461,12.9965467
3401990812,77.5658322,12.9967103
3401990813,77.5653438,12.9972778
3401990815,77.5652405,12.9967981
3422923600,77.5747582,12.9968472
3422923601,77.5746591,12.9968639
3422924508,77.5618188,13.0058344
3422926672,77.5579957,13.0005227
3422926673,77.5593623,13.0019312
3422926674,77.5595109,13.0022625
3422926675,77.5596517,13.0025655
3422926680,77.5600968,13.0049832
3422926681,77.5601329,13.0053986
3422926682,77.559944,13.0060136
3422926684,77.5602213,13.007367
3527916289,77.5720809,13.0075383
3527916470,77.5718118,13.0080179
3595201762,77.5613604,12.9979652
3595201764,77.5614459,12.9985991
3679886747,77.5787178,12.9985211
3679893200,77.5629492,12.994235
3679893206,77.5626364,13.0012214
3679893207,77.5608711,13.0017171
3679893208,77.5602578,13.0027869
3680074770,77.5787539,12.9930524
3742227315,77.5632035,12.9964839
3820070688,77.5676217,13.0143258
3820070690,77.5657162,13.0142461
3820089796,77.5664118,13.014099
3919859738,77.5645973,12.996312
3919859744,77.5634446,12.9965432
3919859747,77.5630648,12.9966157
3919859749,77.5627284,12.9966319
3919859750,77.5622738,12.9966696
3919859752,77.5619595,12.9967308
3919859758,77.5679529,12.996762
3919859759,77.5684777,12.9967551
3919859762,77.5616085,12.996811
3919859778,77.5612838,12.9969444
3919859793,77.5603885,12.9973705
3919859796,77.5597979,12.9976207
3919859799,77.5588528,12.9979724
3919859803,77.5574077,12.9984657
3919859810,77.555419,12.9987306
4044342180,77.5788862,13.0066769
4352585854,77.5624441,13.0042458
4415661208,77.57338,13.0028263
4415661209,77.5730474,13.0028342
4703663948,77.5578963,12.9910209
4703663950,77.5569081,12.9924383
4703663953,77.5558322,12.9939158
4703663954,77.5555978,12.9942352
4703663955,77.5553674,12.9946096
4703663956,77.5551716,12.9949102
5265677496,77.5565012,12.9901507
5265677497,77.5565125,12.9911247
5265732924,77.5615412,13.0009707
5265732925,77.5614554,13.0004301
5265732928,77.5590157,13.009721
5265732929,77.5593135,13.0063973
5265732930,77.5599594,13.0063791
5265732933,77.5587604,13.0016728
5265732934,77.558529,13.0009404
5265732935,77.5576133,12.9962104
5265732937,77.5581926,12.9961777
5265732938,77.5577583,12.9961775
5265732940,77.5577918,12.9969642
5265732941,77.5587121,12.9971839
5265732942,77.5577957,12.9970822
5265732943,77.5594046,12.99606
5265732945,77.55913,12.9941823
5265732946,77.559479,12.9941008
5265732947,77.5595225,12.9945782
5265732949,77.5602259,12.9960045
5265732950,77.5600821,12.9956356
5265732951,77.5641964,12.9914139
5265732952,77.5639781,12.9941096
5265732953,77.5639153,12.9936587
5265732954,77.5615923,12.9929452
5265732955,77.5616353,12.9934433
5267422066,77.5596092,12.9964659
5267422067,77.5591183,12.9965112
5301614271,77.558114,12.9998653
5301614273,77.5577917,12.9983389
5301614274,77.5590792,12.9993137
5301614275,77.5579984,12.9994037
5353889632,77.5745797,12.9985689
5353889634,77.580136,12.9990706
5353889635,77.5780481,13.0085908
5354272793,77.5801089,12.99873
5358289853,77.5595269,13.0097273
5358289854,77.559631,13.009397
5358378960,77.5586928,13.0003236
5374477967,77.5587404,13.0006323
5396067345,77.558327,13.0124815
6152779685,77.5752594,12.9957552
6152779686,77.5750676,12.9950575
6152779687,77.5748786,12.9943574
6177431414,77.5653418,12.9948986
6180361887,77.5646625,12.9962339
6194324454,77.5802602,13.0055302
6194324455,77.5799346,13.0049873
6196868366,77.5648305,12.9944023
6196868367,77.5643097,12.9945119
6196897701,77.5777175,12.9956591
6197308206,77.5722249,12.9987675
6197308207,77.5731561,12.9986529
6197308210,77.572226,12.9989227
6197308211,77.5722287,12.9992808
6198991372,77.5595753,13.0035291
6802107177,77.5579634,13.0130265
6802107178,77.5578037,13.0130233
6854604081,77.5611436,13.0077046
6887682079,77.571625,13.0068329
6904460772,77.5662721,13.0138849
6949633166,77.5606943,13.0023859
6949633167,77.5607226,13.002682
7135058060,77.5715125,12.992436
7146351393,77.5769547,12.9923384
7146351397,77.5767376,12.9933046
7165514482,77.5683151,12.9911518
7232196283,77.5736971,13.0146097
7413331853,77.558029,13.0127376
9188725544,77.565504,13.0088191
9188725545,77.5655159,13.0083073
9188725548,77.5657796,13.0083158
9190068705,77.5794539,13.0020328
9190068706,77.5788517,13.0003949
9190087418,77.5704569,13.0045154
9190087422,77.5675764,13.0018851
9190087423,77.5676002,13.0025143
9190087428,77.5727683,13.0010337
9190087429,77.5735254,12.9994512
9190087430,77.573472,13.0006105
9190087431,77.5739559,12.9974807
9190087432,77.5732149,12.9974552
9190087433,77.5748224,12.9964633
9190087439,77.5751534,12.9980803
9190087441,77.5773373,12.9976092
9190087442,77.577345,12.9980901
9190087443,77.5771257,12.9980866
9190087446,77.5774017,12.9956846
9190134523,77.5684923,12.9911401
9190134527,77.5687582,12.991125
9190134533,77.5651599,12.9906786
9190134534,77.5657337,12.9938135
9190134535,77.5657123,12.9941776
9190134536,77.5657069,12.9945081
9190134540,77.5639426,12.9928599
9190134541,77.5651179,12.9974658
9190134542,77.5650012,12.9968407
9190134557,77.5613873,12.9902832
