source,target,distance_meters,travel_time_seconds
427593143,427593306,141.91699340093788,25.54505881216882
427593144,427593304,52.318403021525846,4.1669524530418816
427593144,10572417842,6.282171987622175,0.5003499813150405
427593145,427593361,97.15916694869415,17.488650050764946
427593145,617759803,112.70741361366117,20.28733445045901
427593145,427593364,50.228867524216554,4.000529271840256
427593146,427593147,49.367355454322784,8.8861239817781
427593146,427593285,101.5232626954176,18.274187285175167
427593147,427593370,38.62930981504505,6.953275766708108
427593147,427593284,102.2078477168891,18.397412589040037
427593148,583465629,27.632539605255953,1.9895428515784288
427593148,10063089206,48.69833369415432,8.765700064947778
427593148,427593149,145.81067153144417,26.245920875659948
427593149,10850753028,54.162129826011665,3.8996733474728402
427593149,11898247209,72.52310528056091,5.221663580200386
427593153,10028878526,31.01188557586811,2.232855761462504
427593153,597520668,54.0734747524863,9.733225455447533
427593153,10028825561,38.72882334202359,6.971188201564245
427593154,427593383,104.84333266670905,18.87179988000763
427593154,427593260,31.562794649313243,2.5138509012727357
427593155,10063059355,34.46342248077201,2.744874356875647
427593155,10063059349,43.69848346188887,7.865727023139996
427593156,2631196063,14.602991383388938,2.6285384490100085
427593156,10063436999,34.75987885912162,6.256778194641892
427593156,10063437001,50.11663424653239,9.02099416437583
427593156,427593383,225.7174053074222,40.629132955336
427593158,529481127,15.18208807973631,1.1106468712876616
427593158,427593083,46.149780781804765,8.306960540724859
427593164,427593370,79.67358249496814,6.086602142401826
427593164,427593282,124.93746725122192,22.488744105219943
427593165,427593370,100.66293903938458,7.690067914999027
427593165,427593284,36.93209589599494,2.9414943633978274
427593166,427593339,75.3218889284254,13.55794000711657
427593166,10063081076,24.83282701764264,1.9778357801662279
427593166,9362874580,86.71078083820898,7.803970275438807
427593166,461754633,54.45725473571442,4.901152926214298
427593168,427593170,107.19459251913948,19.295026653445106
427593168,427593318,49.74149341345884,3.9617118647887573
427593168,461754818,26.317181481586427,2.0960587020732553
427593170,427593168,107.19459251913948,19.295026653445106
427593170,461754622,101.04356737910454,18.187842128238817
427593170,652440573,36.482112781289516,6.566780300632113
427593173,11393834515,47.740909743986506,8.593363753917572
427593173,2631196063,53.271370055207186,9.588846609937292
427593173,4415661209,90.04971407549729,16.208948533589513
427593174,427593220,27.41264405262731,2.1833079333950955
427593174,427593221,9.411018466093763,0.7495501433172023
427593174,427593227,46.93029907691766,8.447453833845179
427593176,461539236,48.31034788547438,8.695862619385387
427593176,10063093180,26.48578633565617,2.1094874072646506
427593176,461539246,29.497960554116673,2.349395088380974
427593178,461539237,48.99349307081698,8.818828752747057
427593178,461539221,59.78717592680976,4.761810472046795
427593178,10063104557,84.4271194141752,15.196881494551533
427593179,10063800291,30.14138155128107,5.425448679230593
427593179,427593316,28.648629740232174,5.156753353241791
427593179,652440641,24.229411165913394,4.361294009864411
427593180,11393475298,53.28321335761308,9.590978404370354
427593180,442966312,55.490839208882505,9.988351057598852
427593180,427593099,103.37248199049927,18.60704675828987
427593182,10079431033,6.124605808916009,1.1024290456048815
427593183,580248015,81.29005738773529,14.63221032979235
427593183,442966201,54.873539011596364,9.877237022087344
427593183,427593309,93.51431595561178,16.832576872010122
427593185,427593186,30.29411071088876,5.452939927959977
427593185,427593188,35.11272632660465,6.320290738788837
427593185,427593404,72.40527959075199,13.032950326335358
427593186,427593185,30.29411071088876,5.452939927959977
427593186,427593187,72.50518152149021,13.050932673868237
427593186,427593095,93.2588908810572,16.786600358590295
427593187,427593186,72.50518152149021,13.050932673868237
427593187,427593404,29.647923854653122,5.336626293837562
427593187,427593096,93.7212493510696,16.86982488319253
427593187,460976028,74.31648130911928,13.376966635641471
427593188,427593185,35.11272632660465,6.320290738788837
427593188,427593191,34.44807847299684,6.200654125139431
427593188,427593189,72.67497315850278,13.0814951685305
427593189,427593192,32.57354471618786,5.863238048913815
427593189,427593190,35.60754875506705,6.409358775912069
427593189,427593404,33.90782624169789,6.103408723505621
427593189,427593188,72.67497315850278,13.0814951685305
427593190,427593191,72.10633350251206,12.97914003045217
427593190,427593094,26.555341291936998,4.779961432548659
427593190,427593189,35.60754875506705,6.409358775912069
427593191,427593188,34.44807847299684,6.200654125139431
427593191,427593190,72.10633350251206,12.97914003045217
427593191,427593094,121.17482700135932,21.811468860244677
427593192,427593189,32.57354471618786,5.863238048913815
427593192,427593193,53.41475851628731,9.614656532931715
427593192,610180696,41.38150208903649,7.448670376026567
427593193,611742862,32.17719913187584,5.791895843737651
427593193,427593094,33.60241369885984,6.048434465794771
427593193,427593192,53.41475851628731,9.614656532931715
427593204,12422360451,7.616812440707087,1.3710262393272756
427593204,426962399,54.80454643393536,9.864818358108364
427593204,10063059353,54.439520815959064,9.799113746872631
427593205,427593206,103.9303071867184,18.70745529360931
427593205,427593355,93.06101759525745,16.75098316714634
427593205,427593354,33.87458232212327,2.6979755831779593
427593205,427593382,33.97969719730417,2.7063475643870576
427593206,427593209,33.44533734106799,6.020160721392238
427593206,427593205,103.9303071867184,18.70745529360931
427593206,427593207,37.3162792886944,6.716930271964992
427593207,427593354,106.31340652333179,19.13641317419972
427593207,4415661208,33.4339570971579,6.018112277488422
427593207,427593206,37.3162792886944,6.716930271964992
427593208,427593354,92.43729622384666,16.638713320292396
427593208,10063063251,12.427138189103344,2.236884874038602
427593208,427593251,36.25214154302022,6.525385477743639
427593208,10063063250,43.3636648444906,7.805459672008308
427593209,427593206,33.44533734106799,6.020160721392238
427593209,427593235,29.283158761655482,5.270968577097986
427593209,427593229,26.72685261165362,4.810833470097651
427593210,427593214,72.34775625603906,13.02259612608703
427593210,12422360451,35.396741671933285,6.37141350094799
427593210,427593371,34.69228849822319,6.2446119296801745
427593211,456033209,51.96027445585777,9.352849402054398
427593211,427593392,151.774677620671,27.31944197172078
427593211,456033217,29.09080625952177,2.6181725633569592
427593211,427531050,24.626730649544385,2.2164057584589942
427593212,427593371,53.535148446307204,9.636326720335296
427593212,427531053,43.78712584282154,3.9408413258539383
427593212,427593218,32.38043254215631,2.914238928794068
427593213,427593357,92.02811782706905,16.56506120887243
427593213,427593382,36.000256612714495,2.867277075348942
427593213,427593217,36.123075540905674,2.8770591138774426
427593214,427593210,72.34775625603906,13.02259612608703
427593214,427593356,106.8526443438185,19.233475981887327
427593214,427593380,35.00942603198946,6.301696685758103
427593214,427593381,35.00973036638789,6.301751465949821
427593216,10063081047,66.52555653941826,11.974600177095287
427593216,10063081050,18.994984732120702,1.7095486258908632
427593216,10063081053,37.49456912449082,3.374511221204174
427593217,427593358,91.7555358648749,16.51599645567748
427593217,427593213,36.123075540905674,2.8770591138774426
427593217,427593231,5.840718980542155,0.4651900072998177
427593218,427593372,52.272918885657774,9.409125399418398
427593218,427593219,38.012926472125535,3.421163382491298
427593218,427593212,32.38043254215631,2.914238928794068
427593219,427593373,51.80144524868929,9.324260144764072
427593219,427593218,38.012926472125535,3.421163382491298
427593219,427593222,31.642616850285933,2.8478355165257336
427593220,426962404,92.84438252266138,16.711988854079046
427593220,427593231,28.073184938424582,2.235917384476294
427593220,427593174,27.41264405262731,2.1833079333950955
427593221,10008065414,92.56193632962817,16.66114853933307
427593221,427593174,9.411018466093763,0.7495501433172023
427593221,427593224,35.84075192054757,2.854573161813523
427593222,427593374,51.28800791130816,9.23184142403547
427593222,10063059439,40.79827181150874,7.3436889260715725
427593222,427593219,31.642616850285933,2.8478355165257336
427593222,427593223,35.832794091759546,3.224951468258359
427593223,427593375,50.955725982043326,9.172030676767799
427593223,427593222,35.832794091759546,3.224951468258359
427593223,456036823,21.410897274334648,1.926980754690118
427593224,461754845,33.78632178118863,6.081537920613954
427593224,427593221,35.84075192054757,2.854573161813523
427593224,427593313,16.880228965309957,1.3444430149361912
427593225,461754845,38.890911106832256,7.000363999229807
427593225,427593376,123.79021447798917,22.28223860603805
427593225,461754872,48.614811011679954,8.750665982102392
427593227,11394013174,3.2695842670479167,0.588525168068625
427593227,427593232,54.21252137032112,9.758253846657801
427593227,427593174,46.93029907691766,8.447453833845179
427593228,427593234,25.99266366379186,4.6786794594825345
427593228,427593229,29.753694716226068,5.3556650489206925
427593228,427593232,78.5497959702295,14.13896327464131
427593229,427593228,29.753694716226068,5.3556650489206925
427593229,427593209,26.72685261165362,4.810833470097651
427593229,427593230,134.34348224614513,24.18182680430612
427593230,427593351,30.972568605799502,5.57506234904391
427593230,11394013174,24.91146869091357,4.484064364364442
427593230,427593229,134.34348224614513,24.18182680430612
427593230,427593310,67.84122045788654,12.211419682419576
427593231,427593233,22.661723819552865,4.079110287519516
